review,stayingpower,texture,smell,price,others,colour,shipping,packing
Đóng_gói hàng khá đẹp nhìn xịn sò giao hàng khá nhanh so với dự_kiến,0,0,0,0,0,0,1,0
Kết_cấu,0,0,0,0,3,0,0,0
Chất_lượng sản_phẩm tuyệt_vời,0,0,0,0,3,0,0,0
Làn da đẹp không khó chỉ là do mấy bà chọn đúng sản_phẩm dùng hay không thôi nha Sử_dụng bên tui sẽ giúp mấy bà xinh hẳn ra luôn nha Không hề nói_điêu để sản_phẩm tui đâu Mụn thâm nám tàn_nhang da khô Tảo dưỡng ẩm,0,0,0,0,3,0,0,0
Đóng_gói cẩn_thận giao hàng hơi lâu 1 tý nhưng không sao cây_son lắm,0,0,0,0,0,0,2,0
Công_dụng 9 10 Kết_cấu 9 10 Độ bền màu 9 10 Mua một thỏi đánh quá ok nên phải quất thêm 2 thỏi nữa mới lòng đó ạ,1,1,0,0,0,0,0,0
_Son lên màu đẹp không bị thâm môi Giá săn giảm_giá rẻ nên chất_lượng vậy là rất OK,0,0,0,1,0,1,0,0
Công_dụng đỏ Kết_cấu mềm Độ bền màu tốt Hàng quốc_tế nên hơi lâu 909 gút chóp anh_em nha hú,1,1,0,0,0,3,2,0
Công_dụng màu ok Độ bền màu khá ổn Mua giảm_giá nên rẻ Dùng ok Hình_ảnh mang tính_chất minh_hoạ lấy xu,1,0,0,1,0,1,0,0
_Son xinh lắm ạ hình_ảnh mang tính_chất nhận xu,0,0,0,0,3,0,0,0
_Son mềm mịn cửa_hàng đóng_gói cẩn_thận_son rất dễ_thương nha đã mua nhiều lần rất thích ạ,0,1,0,0,0,0,0,0
Đóng_gói rất cẩn_thận vỏ_son nhìn rất xịn xò và sang chảnh đẹp,0,0,0,0,0,0,0,0
Sản_phẩm rất tốt Sản_phẩm lên màu rất đẹp Giá rất phải_chăng Đóng_gói rất kĩ và đẹp Giao hàng hơi bị lâu ạ những 2 tuần Nói_chung tuyệt_vời Sẽ ủng_hộ cửa_hàng lâu_dài,0,0,0,1,0,1,2,0
Công_dụng_SOn moi Kết_cấu_son Độ bền màu LAu troi luôn đầu mua được sản_phẩm rẻ mà đẹp Don rất mềm mịn và lâu trôi mình rất là hài_lòng,1,1,0,1,0,0,0,0
_Son mịn Thơm thơm cơ_mà kết_cấu hơi lỏng Chưa đi ăn nên không biết có lâu trôi không,3,2,1,0,0,0,0,0
đặt_hàng 4 5248 The 80 99 to,0,0,0,0,3,0,0,0
Văn_bản pháp_luật do những chủ_thể có thẩm_quyền ban_hành theo trình_tự thủ_tục và hình_thức theo pháp_luật quy_định có nội_dung là ý_chí của nhà_nước mang tính bắt_buộc và được đảm_bảo bằng quyền_lực của nhà_nước Văn_bản pháp_luật bao_gồm ba nhóm văn_bản là văn_bản quy_phạm_pháp_luật,0,0,0,0,3,0,0,0
Công_dụng Tốt_Kết cấu Đẹp_Độ bền màu xuất_sắc sản_phẩm tốt_Son lên màu rất mình đã mua 2 lần rồi Do tình_hình dịch_bệnh nên giao mới tới nơi Còn lại tất_cả đều ok,1,1,0,0,0,1,2,0
_Son thiết_kế nhỏ nhỏ lần đầu sử_dụng hãng này cá_nhân mình thấy mùi hơi nồng đánh nhanh khô,0,2,2,0,0,0,0,0
Đã nhận được hàng Sản_phẩm xịn sò hơn cả mong_đợi_Son siêu lì luôn nha mọi người Gói hàng kĩ Hình_ảnh mang tính_chất nhận xu,1,0,0,0,0,0,0,0
Gói hàng cẩn_thận Đồ tặng nên chưa dùng thử Nhìn_chung là đẹp giảm_giá được giá rẻ,0,0,0,1,0,0,0,0
Giao hàng khá lâu chất_lượng sẩn phẩm tốt đóng_gói sản_phẩm chắc_chắn,0,0,0,0,0,0,2,0
Công_dụng_son môi Kết_cấu đóng_gói bao_bì đẹp_son lên màu đẹp Độ bền màu_son lên màu đẹp đánh_son để khô bám lâu,1,3,0,0,0,1,0,0
Công_dụng đẹp Kết_cấu đẹp Độ bền màu ok Giao hàng nhanh sơn đẹp giá rẻ Lần sau sẽ ủng_hộ cửa_hàng tiếp,1,1,0,1,0,0,1,0
Mình thấy đóng_gói bao_bì rất chắc_chắn và rất xinh nha mọi người ơi Mình thấy_son cũng ổn,0,0,0,0,0,0,0,0
Đóng_gói sản_phẩm cẩn_thận Hàng xinh màu đẹp Mua lúc giảm_giá nên rẻ Ok,0,0,0,1,0,1,0,0
_Son cầm rất chắc_tay chứ không bị nhẹ vỏ_son xinh và màu đẹp lên màu chuẩn cho lần đánh_đầu nha nhưng nó không lì như mình nghĩ lau cái hết à Hàng quốc_tế với do cuối năm nên giao lâu vô_cùng,2,0,0,0,0,1,2,0
Hàng ok mùi_son cũng thơm thơm Nhưng không lì như quảng_cáo lắm cũng ok,2,0,1,0,0,0,0,0
_Son lì đẹp đánh lên môi không bị khô giao hàng tương_đối nhanh,1,1,0,0,0,0,1,0
Giao hàng nhanh màu đẹp,0,0,0,0,0,1,1,0
Kết_cấu min Độ bền màu Hình_ảnh mang tính_chất nhận xu_Son lên màu đẹp đánh nhẹ môi,1,1,0,0,0,1,0,0
Độ bám và bền màu lì khỏi_phải_nói mua đúng đợt giảm_giá nên săn được giá hời ưng cái bụng kinh_khủng,1,0,0,1,0,0,0,0
màu đẹp lắm nhưng hơi khô môi 1 tí,0,2,0,0,0,1,0,0
Công_dụng màu khá là ưng Kết_cấu chất giống_son bám nhanh nhưng dễ chùi Độ bền màu ăn qua là bay màu liền,2,1,0,0,0,1,0,0
mình mua cho mẹ cây 704 của mình cái nắp màu đen đơn_giản lắm mà của mẹ mình thì như thế_này,0,0,0,0,3,0,0,0
_Son lì nhưng không kiểm_tra được mã_vạch giao hàng quá_xá là lâu chắc gần nửa tháng do vận_chuyển bên nước_ngoài nhưng giá rẻ,1,0,0,1,0,0,2,0
Đóng_gói cẩn_thận hơn chê được vào đâu Chưa màu_son nên chưa đánh_giá được chất_lượng,0,0,0,0,0,3,0,0
Công_dụng_son đẹp lắm ạ lên màu rất đẹp Kết_cấu_son kem có mùi rất thơm Độ bền màu lâu trôi ạ_Son rất ưng luôn ý ạ hàng quốc_tế nhưng giao rất nhanh cửa_hàng đóng_gói hàng rất kĩ ạ,1,3,1,0,0,1,1,0
Chưa đánh nên chưa biết như thế_này Nhưng nhận_son hộp chắc_chắn đẹp xịn xò không uống công chờ_đợi Giao hàng rất lâu luôn Mua từ 29 12 mà 13 1 mới nhận được Chờ mỏi_mòn,0,0,0,0,0,0,2,0
Công_dụng_SOn lên màu chuẩn Độ bền màu ăn xong còn lớp nhẹ,1,0,0,0,0,1,0,0
Màu đánh lên sáng quá chất_son dễ trôi hơi khô môi nói_chung là tạm được,2,2,0,0,0,2,0,0
Công_dụng Kết_cấu Độ bền màu không ly Giao hàng khá lâu đóng_gói chắc_chắn săn giảm_giá giá rẻ nên không kỳ_vọng nhiều,2,3,0,1,0,0,2,0
Sản_phẩm chất_lượng tốt đóng_gói sản_phẩm kỹ_càng chắc_chắn,0,0,0,0,0,0,0,0
Hình_ảnh mang tính_chất kím 200 xu Nhưng_mà_son ổn mọi người ạ tại vì săn nên được giá rẻ,0,0,0,1,0,0,0,0
Công_dụng chất_lượng khá tốt Kết_cấu lỏng Độ bền màu 7 10_Son lúc đánh nhanh khô nên mọi người muốn chỉnh phải nhanh tay Mua_son mình không quá yêu_cầu về chất cái mình quan_tâm là màu_son và độ bền màu_Son màu đỏ nâu lúc mua mình phân_vân lắm vì ảnh các bạn mỗi người 1 kiểu nhưng giảm_giá rẻ nên kệ cứ múc rồi tính sau Kết_quả hài_lòng,1,3,0,1,0,1,0,0
Công_dụng màu đẹp lắm luôn mấy bạn da trắng sài_son 909 lên màu xinh lắm luôn nhen Kết_cấu giao hàng cũng được Độ bền màu hơi khô môi nên xài dưỡng thêm nhen,3,3,0,0,0,1,1,0
Công_dụng ok Kết_cấu Ok_Độ bền màu Ok nha Ok nha mọi người mặc_dù lần đầu mua ở cửa_hàng,1,1,0,0,0,0,0,0
Ảnh mang tính_chất nhận xu màu 939 đẹp lắm đánh lên sáng da chất_son ok với giá tiền 2 thỏi hời dã_man,0,1,0,1,0,1,0,0
Vì là hàng quốc_tế nên giao lâu còn_son thì lên màu xinh xỉu nha mọi người,0,0,0,0,0,1,2,0
Công_dụng Kết_cấu Độ bền màu 8 10 Đóng_gói tốt chất_lượng tốt màu đẹp rất tôn da mấy bạn da ngăm nên thử mình mua màu 905,1,3,0,0,0,1,0,0
Hinh anh mang tinh nhắn_tin nhan xu Vi mua hang ở day lan thu roi Bao bi giao hàn van là đỉnh,0,0,0,0,0,0,1,0
Giáo hàng lâu đã man đúng một tháng lận_son quảng_cáo lì mà tét thử vào tay lau được hết,2,0,0,0,0,0,2,0
Công_dụng_sOn giao dung mau Mem mi gì Độ bền màu nhanh trôi,2,1,0,0,0,1,0,0
Mùi thơm ngọt như kẹo vậy Chất_son lỏng đánh lên môi thì khô khá nhanh,0,3,1,0,0,0,0,0
Công_dụng đẹp Kết_cấu mịn mướt Độ bền màu tương_đối cao màu đẹp lắm mọi người Có mùi thơm dịu nhẹ nữa,1,1,1,0,0,1,0,0
Màu đậm Hơi khô môi Không lỳ lắm Nói_chung khó tán đều Màu đẹp,2,2,0,0,0,1,0,0
Giao hàng lâu Nhưng màu khá ưng_Son không lỳ lắm So với giá_thành thế là Ok_Nên cân_nhắc trước khi mua,2,0,0,1,0,1,2,0
Đã mua rất nhiều màu_son ở đây nhưng ưng mỗi màu này xinh quá mỗi_tội phải đợi đặt_hàng nhưng vẫn ổn luôn 10 sao,0,0,0,0,0,1,0,0
Hàng quốc_tế nên giao hơi lâu Đóng_gói siêu cẩn_thận chắc_chắn luôn_Son màu đẹp mịn rất thích,0,1,0,0,0,1,2,0
Công_dụng làm_đẹp_Son lì lắm luôn bóc hộp ra cũng sang phết Mỗi_tội giao hàng hơi lâu còn đâu chất_lượng thì tuyệt_vời,1,0,0,0,0,0,2,0
Đóng_gói chắc_chắn 2 lần lớp chống sốc Màu đỏ xinh không bị xỉn màu răng Chất_son dễ tán thấm nhanh không bị mùi quá hắc Giao hàng khá lâu,0,1,1,0,0,1,2,0
Tuy không lì như mình nghĩ nhưng_mà ăn_uống xong vẫn còn màu nhạt trên môi nha,3,0,0,0,0,0,0,0
Hình_ảnh chỉ mang tính_chất nhận xu_Son nhìn đẹp lắm nè Đánh lên môi cảm_giác bọt với khô Do mới thử nên chưa biết có lì không Ủng_hộ 5 sao nè,3,3,0,0,0,0,0,0
Kết_cấu Đóng_gói cẩn_thận Độ bền màu Chưa thử nên chưa biết_Son màu khá ưng Vỏ mịn đẹp,3,3,0,0,0,1,0,0
báo giao trước 29 1 tưởng đâu 30 tết mới được đánh_son Nhưng hôm_nay đã có rồi nên sao thấy nhanh là vậy,0,0,0,0,0,0,1,0
_Son màu giống hình_Son 909 có_vẻ lỏng hộp đựng xinh xỉu không lỏng như 909 2 cây_son này đều lì mình lau bằng giấy ướt còn không hết vậy Nói_chung là ưng,1,3,0,0,0,1,0,0
Công_dụng làm_đẹp Kết_cấu mịn Độ bền màu ổn Đó nhận hàng dùm chị đang ở xa nhà nên không biết chất_lượng sản_phẩm ra sao,1,1,0,0,0,0,0,0
_Son đẹp cửa_hàng gói hàng cẩn_thận Giá_cả quá ok chất_lượng sản_phẩm tốt,0,0,0,1,0,0,0,0
màu đẹp lì đánh thích lắm ạ gói hàng cũng chắc_chắn sẽ ủng_hộ cửa_hàng tiếp ạ,1,0,0,0,0,1,0,0
Công_dụng_son đánh ổn Kết_cấu lúc tẩy_trang hơi khô môi Độ bền màu ok nhé_Son màu ổn nhé hình_như có_hạn 4 năm Nên mua nhé mọi người vậy đánh cũng được lắm ạ Ủng_hộ cửa_hàng,1,2,0,0,0,1,0,0
_Son lên màu đẹp không bị khô bền màu Hình_ảnh và chỉ mang tính_chất nhận xu,1,1,0,0,0,1,0,0
Công_dụng Kết_cấu ok Độ bền màu la Hàng quốc_tế nên lâu hàng đẹp Mua của nên khá yên_tâm và rất là ưng_ý màu 905 đẹp sẽ ủng_hộ,3,1,0,0,0,1,2,0
Đánh lên màu đẹp kiểu_dáng cũng xinh nữa Mua được giá tốt,0,0,0,1,0,1,0,0
Công_dụng màu đẹp Độ bền màu 60 Màu_son đẹp độ lì vừa_phải Đóng_gói cẩn_thận không có ảnh nên để tạm ảnh khác,1,0,0,0,0,1,0,0
Gửi từ nước_ngoài nên giao hàng hơi lâu Màu_son siêu xinh chất_son mịn nhưng không lì lắm lau 1 cái là trôi sạch à,2,1,0,0,0,1,2,0
Công_dụng lâu trôi Kết_cấu đẹp bắt_mắt Độ bền màu lên màu chuẩn Đóng_gói cẩn_thận chắc_chắn,1,1,0,0,0,1,0,0
Chất_son mượt đẹp nên mua nha mọi người,0,1,0,0,0,0,0,0
Màu_son ok Mỗi_tội hơi nhanh trôi Nói_chung phù_hợp với giá tiền Ảnh chỉ mang nhận xu ạ,2,0,0,1,0,1,0,0
Mình săn giảm_giá được giá rẻ mua có dùng thử thôi_son thôi nhưng cửa_hàng đóng_gói rất cẩn_thận màu lên xinh nhưng nhanh trôi ở bền màu,2,0,0,1,0,1,0,0
Công_dụng_son lên màu đẹp Kết_cấu đặc_Son đẹp cả về hình_thức lẫn màu_son giá_cả phải_chăng mà được như_vậy là quá ổn_áp mọi người nên mua nhé hàng quốc_tế giao hơi lâu thôi,0,3,0,1,0,1,2,0
Mới nhận hàng sau hơn 2 tuần chưa sử_dụng nên không biết có lì hay,3,0,0,0,0,0,3,0
Công_dụng_son đỏ Kết_cấu khô nhanh hơi khô trên môi Độ bền màu lưu trên môi khá lâu,1,2,0,0,0,3,0,0
Kết_cấu_son mịn Độ bền màu giữ màu lâu Màu ok lắm mọi người nên thử nhe,1,1,0,0,0,1,0,0
Công_dụng tốt Kết_cấu tốt Độ bền màu ổn Sản_phẩm rất tốt ạ giao hàng hơi lâu,1,1,0,0,0,0,2,0
_Son mềm mịn có_điều hơi tiếc tí là chọn lộn màu nó ra màu hồng nhiều hơn,0,1,0,0,0,2,0,0
Công_dụng_son môi Kết_cấu hơi khô không mượt môi cho lắm Độ bền màu khá Với giá săn được giảm_giá thì ok,1,2,0,1,0,0,0,0
Công_dụng đánh lên môi Kết_cấu_son kem Độ bền màu tốt Bên ngoài vỏ_son thì xịn xò bên trong thì đánh_hơi bị khô môi nhé không được mướt moi,1,3,0,0,0,0,0,0
Hệ điều_khiển từ năm nhé các bạn đã bán được 2 tầng lửa chức và hoạt_động kinh 3,0,0,0,0,3,0,0,0
Sản_phẩm đúng mô_tả Chất_lượng_son lên màu đẹp không bền màu lắm Nói_chung tạm ổn,2,0,0,0,0,1,0,0
Hình_ảnh chỉ mang nhận xu Vì 1 thế_giới không hối_hận với những gì mình đã làm Tôi đi lên từ cây lúa nên sẵn_sàng dang rộng vòng_tay với những_ai đang mò_mẫm ở dưới buồn ruộng kia Cùng cố_gắng nhé,0,0,0,0,3,0,0,0
_Son lì đánh lên môi ok Nhưng cũng mau trôi Màu đẹp Dính nước lấy tay lau cũng hết,2,0,0,0,0,1,0,0
gói hàng cẩn_thận_son mịn mướt lắm chất_lượng siêu đỉnh 10000000 đỉm,0,1,0,0,0,0,0,0
Công_dụng Màu lên môi xinh lắm Kết_cấu mềm_mỏng mịn hơi mùi tý Độ bền màu không lỳ lắm đâu ăn_uống tý là trôi rồi Ảnh với viết để nhận xu,2,1,2,0,0,1,0,0
Kết_cấu chất_son mịn Độ bền màu cũng khá lì Sản_phẩm tạm được mua lúc giảm_giá nên rẻ,1,1,0,1,0,0,0,0
_Son siêu đẹp luôn ạ Cầm_son nặng_tay mà bao_bì cũng rất đẹp nhé,0,0,0,0,3,0,0,0
Màu_son nhìn ngoài rất đẹp chưa dùng thử nên chưa biết chất_lượng,0,0,0,0,0,1,0,0
Giao hàng lâu vì hàng nước_ngoài Săn giảm_giá nên rẻ Chất_son hơi loãng không đặc nhưng màu lên chuẩn Mùi hơi hắc,0,2,2,1,0,1,2,0
_Son đẹp nhưng màu 924 hơi đậm Nên á Với_lại giao hàng hơi lâu,0,0,0,0,0,2,2,0
Độ bền màu tốt so Xinh nha mọi người không ngờ nhận nhanh vậy luôn Nên mua,1,0,0,0,0,0,1,0
cửa_hàng đóng_gói hàng cẩn_thận mình chưa bóc dùng thử lần đầu mua của cửa_hàng,0,0,0,0,0,0,0,0
_Son mỏng nhẹ rất đẹp nhưng trôi nhanh không lì như thông_tin sản_phẩm để Giao hàng rất mua giảm_giá giá hời nên không sao,2,1,0,1,0,0,3,0
Giao hàng hơi lâu nhưng màu đẹp gói hàng cẩn_thận cho 5 sao sẽ ủng_hộ cửa_hàng nhiều,0,0,0,0,0,1,2,0
Hàng giống hình chắc là tốt chưa thử nên chưa biết vì bị đau răng sưng miệng vài ngày nữa mới dám tô_son Cho cửa_hàng trước,0,0,0,0,3,0,0,0
Mua lần 2 roi Lần đầu_son chất không lì Lần này cũng hơi lì Nói_chung chất_son OK Ưng nhé,1,1,0,0,0,0,0,0
_Son rất đẹp về hình_thức Kết_cấu chắc_chắn Độ bám màu lâu lì chắc,1,1,0,0,0,0,0,0
Công_dụng sa Màu đẹp mình rất thích đánh lên mềm_môi không bị khô Mùi thơm như mùi kẹo ý ạ Nên mua nhé,0,1,1,0,0,1,0,0
Sáng xịn mịn không uổng công chờ hơn nửa tháng Săn được giá hời nên vui cả ngày,0,1,0,1,0,0,3,0
Công_dụng_sOn cai gia re nua noi chung la ok Kết_cấu Độ bền màu ok Ok,1,3,0,1,0,0,0,0
và hình_ảnh tính_chất nhận xu_Son đẹp hàng giao đúng mẫu,0,0,0,0,3,0,1,0
Công_dụng_son lên môi nhẹ Kết_cấu lỏng tán màu đẹp Độ bền màu 100,1,3,0,0,0,1,0,0
_Son kém chất_lượng mùi thì hôi ghi_son lì nhưng lau tí là trôi nếu để_ý thì sẽ thấy bán 2 loại_son nắp vàng với nắp đen và_son mình mua nắp vàng thì nó rất hay giảm_giá chắc tại đểu quá giảm_giá mới bán được nó rất đểu luôn trước khi mua mọi người nên coi kĩ nhé vì thỏi này chất_lượng tệ lắm luôn,2,0,2,2,0,0,0,0
Màu_son đẹp bền đóng_gói sản_phẩm kĩ_lưỡng Mua đúng dịp 1 tặng 1,1,0,0,0,0,1,0,0
Màu lên đẹp nhưng hơi khô môi đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng hơi lâu giá này so với chất_lượng tạm ổn,0,2,0,1,0,1,2,0
_Son lên màu rất mượt mùi dễ_chịu_son không lâu trôi giao hàng khá nhanh,2,0,1,0,0,1,1,0
_Son nhìn đẹp Mùi không được thơm cho lắm nhưng giảm_giá có nên không đòi_hỏi gì Hình_ảnh mang tính_chất nhận xu,0,0,2,1,0,0,0,0
Màu_son rất đẹp vỏ nhìn sang 10 10 mà giá lại còn rẻ nữa chứ,0,0,0,1,0,1,0,0
Thực_tế so với giá thì_son rất đẹp từ chất cho đến vỏ_son mặc_dù đợi hơi lâu còn lại rất đáng mua,0,1,0,1,0,0,1,0
_Son đẹp lắm Siêu lì nhé các nàng,1,0,0,0,0,0,0,0
Mua ngay đợt giảm_giá rất rẻ á mọi người màu hơi già xíu để phối với tươi hơn thì ổn Chất mỏng nhẹ lì đẹp nói_chung giá này chất_lượng này không có gì để chê cả,1,1,0,1,0,2,0,0
vậy mọi người 1 2 34 8_anh,0,0,0,0,3,0,0,0
Đúng sản_phẩm Mỗi_tội giao hàng quá lâu,0,0,0,0,0,0,2,0
Giao hàng thì hơi lâu nhưng cửa_hàng đóng_gói rất cẩn_thận_son chất hơi lỏng thơm nhưng cũng rất ok,0,2,1,0,0,0,2,0
Đóng_gói sản_phẩm chắc_chắn giao hàng hơi lâu chưa sử_dụng nên chưa đánh_giá được chất_lượng,0,0,0,0,0,0,2,0
_Son siêu ưng có mùi thơm giao hàng nhanh săn giảm_giá nên được giá hời nói_chung không có gì để chê,0,0,1,1,0,0,1,0
Đóng_gói hàng ổn giao hàng hơi chậm săn giảm_giá nên giá khá ổn,0,0,0,1,0,0,2,0
Giao hàng lâu Chờ mòn_mỏi luôn ý do hàng quốc_tế Màu khá ok Sẽ ủng_hộ cửa_hàng,0,0,0,0,0,1,2,0
Tốt,0,0,0,0,3,0,0,0
Công_dụng_son môi Kết_cấu đẹp Độ bền màu chưa qua nhưng có_vẻ khá lỳ Rất thích sản_phẩm Đóng_gói cũng rất kỹ đẹp,1,1,0,0,0,0,0,0
Công_dụng làm_đẹp Kết_cấu đẹp đóng_gói cẩn_thận Độ bền màu chưa dùng nên chưa biết,3,1,0,0,0,0,0,0
Mình đang tính đi tặng bạn để nếu xài tốt thì mình sẽ phản_hồi sau nhé hình_ảnh chỉ mang nhận xu,0,0,0,0,3,0,0,0
