Review,Content-related,Author,Quality and Appearance,Manufacture and Distribution,Packaging and Delivery,Price and Preference,Customer Service,Overall Experience
"Những cuốn khác mua của tiki rất ok nhưng riêng cuốn này thì rất cũ và bẩn, giấy bên trong còn bị cong như kiểu bị đè nén lâu ngày. Cảm thấy hụt hẫng",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
Lần đầu mua sách ở tiki ? có lẽ không phải do bên vận chuyển mà là bên shop cung cấp cho mình sách bị rách thế này ? dù không ảnh hưởng nhiều nma nhìn ngứa mắt lắm ạ vì cả ai nhận đồ mới về tay cũng mong nó nguyên vẹn đó ah ?. Làm ăn cẩn thận hơn giùm ?,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
trời ơi sách xịn lúm. bọc siêu dày và cẩn thận lun,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Quyển này khá hay nhé mọi người. Mình thích đọc tâm lý đàn ông phụ nữ nên hơi mê dòng nay. Tikinow nên giao nhanh lắm, mỗi tội trong hộp k chèn chống sốc, mà sách mới ok k sao",1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
"Sách đẹp, được đóng gói kĩ lưỡng, in ấn nhìn cũng rất chất lượng.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Sách bị dập ở hai đầu gáy, Tiki nên xem lại cách đóng gói của mình.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Giao hàng nhanh , sách bọc đẹp cẩn thận giá cả hợp lý, có đầy đủ phụ kiện đi kèm nữa 😘",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
GIAO NHẦM SÁCH! Bực mình thật sự đấy làm ăn kiểu gì buồn cười vậy?????????,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Best book ever! Khuyến khích mọi người tìm đọc để cải thiện khả năng tập trung của mình trong thời đại công nghệ thông tin hiện nay hay bị các thiết bị điện tử gây nhiễu khả năng tập trung hoàn thành công việc. Sách trình bày thật sự dễ hiểu, ngắn gọn và cô đọng và không lan man trình bày các dẫn chứng nghiên cứu khoa học như nhiều cuốn sách kỹ năng khác; ngoài ra còn có hình ảnh minh hoạ đi kèm để độc giả dễ hình dung hơn. 
Sau khi đọc xong cuốn sách, tôi học thêm nhiều các kiến thức về màu sắc, tư thế ngồi làm việc và phương pháp thiền để hồi phục sức mạnh ý chí, các quyết định và lựa chọn nhỏ trong cuộc sống như trang phục mặc hằng ngày cũng làm tiêu hao năng lực ý chí, do đó nên dành thời gian dứt khoát quyết định một việc nào đó, sau đó chấm dứt để tiếp tục chuyển sang nhiệm vụ kế tiếp. Ngoài ra các phương pháp Pomodoro, ultradian rất thực tế và hoàn toàn có thể áp dụng ngay trong đời sống thường nhật. 
=> Kiến thức có thể áp dụng trong thực tế là 10/10. 
Thật sự hài lòng và có cảm nhận tuyệt vời sau khi hoàn thành cuốn sách.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sản phẩm không được bọc kĩ càng. Trang đầu của sách bị bẩn. Mép sách bị nhăn,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
chất lượng kém giao hàng chậm,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Sách chỉ đc bỏ trog hộp giấy to hơn sách rất nhiều mà ko bao bọc sp lại. Mở ra thì sách bị cong, đóng gói cẩu thả.",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"giấy thì ko có vấn đề. Tuy nhiên có 1 gams có dấu hiệu bị bóc ra và rút giấy rồi lại đút vào. Lần trc mua giấy cả 4 gams đều bị rách bìa theo cách giống nhau. Đây ra cố tình bị bóc chứ ko phải vô tình. Dù bị rút ra 1 ít cũng khó biết. Tiki nên kiểm soát chặt chẽ khâu đóng gói, và kho hàng",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Đóng gói tệ, ko có màng Co bọc quyển sách lại gì hết. nhìn mất cảm tình.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Nội dung sách hay và ý nghĩa🌞 mực in rõ nét🌞 shop làm việc ổn🌞 đóng gói cẩn thận. Phải mà ở fahasa có bookcare thì ngon hơn🥺,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"Mình đọc xong cuốn cơ thể tự chữa lành biết được phần gốc rễ nên muốn tìm hiểu sâu hơn để bảo vệ cơ thể bản thân và gia đình nên mình mua tiếp mấy cuốn này. Sách không quá học thuật, ai đọc cũng sẽ hiểu. dễ tiếp thu, dễ áp dụng",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Đóng gói sơ xài muốn hư sách,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Dịch chán lắm luôn. Về nội dung: tác giả luôn nói nguyên nhân là do mong muốn của bản thân người đó từ trước khi phạm tội, bác bỏ hoàn toàn các nguyên nhân từ ngoài như gia đình, xã hội, bị lạm dụng... mà theo mình là những yếu tố đó ảnh hưởng ko nhỏ đến hành vi tội phạm. Mua 2 quyển này rút kn sau này ra tiệm đọc trước rồi mới đặt online. Ko recommand dù sách về chủ đề hay ho này đã rất ít rồi.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sách có bookcare nhưng mở ra vẫn bị thế này :(((( bù lại anh shipper nhiệt tình, thân thiện, giao hàng nhanh. 10 điểm cho sự giao hàng và shipper",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Giao hàng siu nhanhhh. Lần thứ 2 mua sách ở tiki. Sách to hơn mình nghĩ. Mới lật qua chắc là hay ạ! Cảm ơn tiki!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Vừa trên tay đánh giá sản phẩm liền. Quyển sách mình không được bọc seal như một số bạn đọc đã review. Nhưng may mắn quyển sách còn mới về là mình bọc sách ngay để sách luôn mới và đẹp mắt. Cầm trên tay quyển sách đẹp và mới sẽ có cảm hứng đọc sách hơn. 
Mình chỉ mới đọc sơ qua vài trang đầu thấy font chữ to, trang giấy dày dặn màu hơi vàng nên đọc không bị mỏi mắt.
Sách đóng gói kỹ càng và đặc biệt ship hàng của Tiki uy tín rồi nhanh gọn lẹ. Đặt buổi chiều hôm nay là sáng hôm sau nhận được sách.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Sách 2023, mùi giấy bồng, in tại ct có in Viễn Đông, Hưng Yên. NXB Hội nhà văn.
Shop đóng gói chống sốc chắc chắn",0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"Đóng gói kĩ , rất phù hợp cho các bạn thích hcoj vẽ truyện tranh rất chi tiết",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Nội dung hơi tâm linh, phi thực tế",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Được bạn giới thiệu, mình tìm mua cuốn này nhưng hầu hết là không thấy. May sao Tiki vẫn còn hàng. Dù không thích sách kĩ năng sống lắm nhưng cuốn này khá hay, nhưng đọc lại dễ chán vì rất ít ví dụ thực tiễn. Phần lý thuyết thì khá dài dòng; vì chỉ chia làm 2 phần nên khá trải dài Tuy vậy, những ai kiên trì đọc thì sẽ thấy nhiều điều ứng dụng trong cuộc sống.
Về bìa sách, bìa được thiết kế khá đẹp và bắt mắt, giấy in đẹp và cầm rất thoải mái, chắc tay.",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách phù hợp với những bạn thích kiến thức bách khoa. 
Sách có minh họa 3D nên rất dễ xem.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cuốn này mua chung với cuốn “ Đừng sống an nhàn khi còn trẻ” , cuốn kia nội dung cuốn hơn và mình tâm đắc được rất nhiều bài học ý nghĩa. Cuốn này nội dung ổn, sau khi đọc xong không động lại được gì nhiều, nội dung đơn giản vẫn xoay quanh các chủ đề như nỗ lực phấn đấu vì ước mơ, thất bại là thử thách đừng vội lùi bước, có 2 chương về tình yêu hơi mơ mộng một chút, mình cố gắng đọc hết cả 2 chương vì muốn có cảm nhận đúng đắn cho cả cuốn sách nhưng nhiều lúc cũng hơi nản. Tuy nhiên vẫn có một chương về tình bạn mà mình rất yêu thích, khi đọc thì nghĩ ngay đến người bạn tri kỷ của mình, dù là ai đi nữa thì cũng không thể sống cô độc, vẫn cần một người để giãi bày suy nghĩ, người bạn đó có thể không cần liên lạc thường xuyên, nhưng mỗi lần nhấc điện thoại là sẽ không ngần ngại thời gian mà lắng nghe những tâm tư và nỗi phiền muộn của bạn. Đọc sách là để suy ngẫm, để biết thêm nhiều thứ. Đánh giá khách quan thì sách tạm ổn, không có nhiều bài học mới, có thể hay đối với các bạn lần đầu tiếp xúc với dòng sách self-help nhưng nó không phải là cuốn hay nhất.
P/S: Tiki Trading gửi hàng ko chắc chắn, bookmark được nhận bị nhăn. Nếu khách hàng khó tính chắc chắn sẽ đòi đổi trả nhé!",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Khá hài lòng với những gì tiki làm cho khách hàng, khi lần này mình nhận đc sách chất lượng ko đc tốt. Mình đã phản hồi với tiki và nhận được sự hỗ trợ rất nhiệt tình, nhanh chóng, có hướng giải quyết cho vấn đề of khách hàng. Hy vọng 1 vài ngày tới sẽ dc hoàn trả sp chất lượng.",0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
Sách nhăn góc :)))))))))))))))))))))))))))))))))))))))))))))))))),0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"(*) Đánh giá không tính điểm
Thất vọng về khâu gói hàng của tiki",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Sách mới và đẹp, có 1 lớp nilong niêm phong sách mới, nội dung chất lượng chau chuốt khỏi bàn, giao hàng nhanh, 100 điểm",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Sản phẩm được đóng gói kỹ và giao sớm. Tks ah,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Đọc cuốn ghê, vừa nhận sách là cứ dán mắt vào đọc. Mặc dù đã xem hết 8 phần phim nhưng đọc sách vẫn hay và có nhiều chi tiết hài hước. Được tặng bookmark nữa ❤️",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mình đã nhận được sách. Nhà sách bọc cẩn thận, sách mới, giao hàng nhanh.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Rất đẹp seal rất oke ạ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Sách móp méo hư hết góc vì đóng hàng quá tệ, bìa thì xước xát y như sách cũ",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Đóng gói hàng rất cẩn, bọc sách rất đẹp",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Giao hàng nhanh
Sách được gói rất cẩn thận
Sách vẫn còn tốt",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Đang đọc sách thì hào hứng đi nhận hàng xong không còn tâm trạng đọc nữa
Bản thân mình là người trân trọng sách, nên mình chỉ mua ở nhà sách và ở Tiki vì tin tưởng khâu đóng gói và sách chính hãng.
   Vậy mà hôm nay mình nhận 5 quyển sách để trong 1 thùng không hề được bọc, kết quả sau quá trình vận chuyển sách cạ vào nhau và trầy trắng xóa 2 mặt sách cả 5 quyển, sách còn bị gãy bị gấp bìa sách, góc sách bị dập do vẫn chuyển xa mà không được bao kĩ, vì giới hạn 5 hình nên không up lên hết được chứ còn nhiều chỗ bị trầy và gập bìa nữa..lần đầu tiên mình cực kì thất vọng và bực mình với Tiki như vậy..sau này mình sẽsuy nghĩ lại về việc đặt sách tại Tiki
   Nếu được mình muốn đổi lại cả 5 quyển chứ nhìn sách mới về tàn tạ mà mình buồn quá......",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"chất lượng sách ok, nhưng biên tập lại nhiều câu văn bị sửa hoặc đánh máy sai so với nguyên bản của tác giả nên không thể chấp nhận dc",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tiêu đề rất thu hút nhưng nội dung thật sự chẳng có gì đặc sắc cả . Chỉ là những câu trích  rời rạc , không ăn nhập gì cho lắm với tiêu đề !",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thề chứ giao hàng có một cái hộp ọp ẹp sách thì quăn ngay bìa mở ra chỉ có đúng quyển sách thui thủi ko bọc màng kính tôi là một người quý sách nên cảm thấy bất mãn nho nhỏ về shipper thì thân thiện,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
tạm ổn vậy nhé 19 kí tự gì,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tiki gói chống sốc hộ mình cái sách mà k thèm gói chống sốc luôn,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"ò lần đầu mua hàng tiki á, mà đóng gói sơ sài quá à, sách kh đc bọc kĩ gì hết á, mình đặt lần khác nhiều sách mà cũng không bao bọc gì ngoài lớp giấy mỏng nằm mặt trên sách, cx may là sách kh nhăn nheo nên tạm ổn, mà sách kh có seal:)) như sách cũ dọ huhu, sách kh quá bự đâu nè vừa vừa thôi á.thôi cho 4 sao hoi nhaaaaaa^^",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Sách thì rất tốt. Chỉ có vấn đề là shop không bọc sách lại mà lấy nguyên sách bỏ vô hộp giấy. Tốt hơn shop có thể quấn nhẹ bên ngoài sách 1 lớp nilong là tốt hơn,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
"Giao hàng nhanh, nhưng trời mưa to suốt từ đêm qua đến sáng nay các bạn không cho mình cái bọc mà bỏ thẳng vào hộp luôn, hộp ướt sách cũng ướt. Quá thất vọng với cách đóng gói của tiki trading.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Sản phẩm đóng gói chắc chắn, sách đẹp, giao hàng rất nhanh mới đặt tối trưa hôm sau là nhận được rồi.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
đọc không hay không hiểu muốn nói gì,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Truyện bình thường,,,,,,,",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cá nhân em cảm thấy không phù hợp với cuốn này lắm, vì khá là chung chung, k rõ ràng cụ thể, nội dung k cuốn hút. Cố đọc được nửa cuốn em đành phải chuyển sang cuốn khác. Và xem từng chương, chọn lọc phần nào mk thấy thích sẽ đọc để hoàn thành hic. Nhưng vẫn đánh giá 5* vì tâm huyết của tác giả",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Đừng hiểu lầm đánh giá của tôi, nội dung sách rất hay, là một trong những quyển chất lượng vì được viết bởi một nhà khoa học với các dẫn chứng rõ ràng. Tuy nhiên, điều khá đáng tiếc là việc dịch thuật lại không được ổn. Sách khoa học không có nghĩa phải dịch sát mặt chữ, vì có sự khác biệt văn hóa trong văn viết của tiếng Anh và tiếng Việt. Dù có người hiệu đính, nhưng tôi vẫn không hiểu tại sao người dịch lại dịch như vầy: ""Thông qua hoạt động trị liệu của mình vào ban đêm, giấc ngủ REM thực hiện thủ thuật tế nhị trong việc tách bỏ lớp vỏ cảm xúc cay đắng ra khỏi trái cây giàu thông tin"". Bản tiếng Anh đắt hơn khoảng 100k nhưng có lẽ đọc sẽ dễ hiểu hơn là vậy",1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
"* Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. 

* Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả. 

* Thời gian vận chuyển rất hợp lí. Tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ. Có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắn nhất.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
Bao bọc cẩn thận,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nội dung hay nhưng bìa bị bẩn. Ai đó đã vạch 1 nét bút lên đó làm xấu cả bìa :)) mua 1 đơn 6 cuốn và có tận 2 cuốn hỏng bìa,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Fahasa đóng gói cẩn thận, không bị df tí nào, mọi khi mình mua bên tiki trading bị df từa lưa",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Giao hàng nhanh. Không nói về nội dung sách vì chưa đọc, chắc không có gì phải suy nghĩ nhưng là cuốn đắt nhất trong bộ ba cuốn của Anthony William nhưng khi nhận hàng sách quăn hết góc, trầy xước thật buồn. Lỗi do Tiki khi đóng hàng hộp sách lỏng lẻo vận chuyển sẽ xô lệch và đập. Đã góp yếu Tiki nhiều lần.",0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
sp hơi lỗi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách đẹp, chất lượng tốt, in cẩn thận.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sách hay, nhưng đi ở mức độ tổng quát, chưa chuyên sâu, phù hợp với các bạn mới tìm hiểu về thần số học",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sách nói thiên về hoạt động + tầm quan trọng của các cơ quan tới sức khỏe và cung cấp 1 ít kiến thức cơ bản về thực phẩm có lợi/có hại hơn là kiến thức về thực phẩm sống.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Về nội dung sách thì theo cảm nhận của mình là hay, từ cách họ tìm ra manh mối đến cách họ phân tích tâm lý đều tốt. Gói hành gọn gàng và bề ngoài của sách cũng tạm ổn. Tuy nhiên ở góc sách vẫn có dấu hiệu bị va chạm và theo mình đó là điều không thể tránh khỏi khi vận chuyển. Sách tốt lắm ạ💗",1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
ko thấy có lớp túi bóng bao quanh bút,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Sách hay, đống gói tốt",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"bìa cứng khá đẹp, chưa đọc nhưng cảm thấy chất lượng giấy hơi tệ, rất mỏng và nhẹ nên dễ nát, mình có thói quen ghi chú và khoanh trực tiếp vào sách nên cảm thấy k ổn lắm",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
